onset	duration	item	repeat	accuracy	reaction_time
10	3	beta2	0	n/a	n/a
18	3	beta2	1	1	1.232
26	3	beta4	0	1	1.5679
30	3	gamma4	0	1	0.93637
36	3	beta5	0	1	1.008
42	3	alpha4	0	1	0.7122
50	3	gamma3	0	1	0.67277
58	3	alpha1	0	1	0.86437
64	3	gamma5	0	1	0.89665
70	3	alpha2	0	1	0.76843
76	3	beta1	0	1	1.001
80	3	beta3	0	0	1.305
84	3	gamma1	0	1	0.85691
92	3	alpha3	0	1	0.80085
96	3	alpha3	1	1	1.3774
102	3	gamma2	0	1	0.91319
106	3	alpha5	0	1	0.9375
110	3	alpha3	0	0	1.0094
116	3	gamma5	0	1	0.73714
120	3	gamma1	0	0	1.4253
126	3	alpha2	0	1	0.88139
132	3	beta2	0	1	0.80942
136	3	alpha5	0	1	0.84953
144	3	beta1	0	1	0.84987
150	3	beta5	0	1	1.3217
154	3	gamma2	0	1	0.93811
162	3	gamma2	1	1	1.578
166	3	beta4	0	1	1.0179
170	3	alpha4	0	1	0.80223
178	3	alpha1	0	1	1.3699
184	3	gamma4	0	1	0.97033
190	3	gamma3	0	1	0.75402
198	3	beta3	0	1	0.97861
202	3	gamma1	0	1	2.4827
206	3	alpha2	0	1	0.88283
212	3	beta1	0	1	0.7787
216	3	beta2	0	1	0.77835
222	3	beta4	0	1	0.77083
230	3	gamma2	0	1	0.76851
234	3	gamma3	0	0	1.0591
238	3	alpha1	0	1	0.6589
242	3	beta3	0	1	0.81097
248	3	beta5	0	1	1.4476
252	3	gamma4	0	1	0.86699
256	3	gamma5	0	1	0.85145
264	3	alpha4	0	1	0.81903
270	3	alpha3	0	1	1.4031
276	3	alpha5	0	1	1.0512
280	3	beta3	0	1	1.0199
286	3	alpha4	0	1	0.96758
292	3	alpha4	1	1	1.1077
296	3	beta2	0	1	0.77198
304	3	gamma2	0	1	0.85988
312	3	alpha5	0	1	0.86822
316	3	beta5	0	1	1.0075
320	3	beta1	0	0	1.1799
326	3	gamma4	0	1	0.96751
332	3	alpha3	0	1	0.81541
338	3	gamma3	0	1	0.79963
344	3	alpha1	0	1	0.83961
350	3	gamma1	0	1	0.83665
356	3	alpha2	0	1	0.79268
360	3	gamma5	0	1	1.4285
368	3	beta4	0	1	0.83664